TransactionID,Timestamp,SenderCountry,ReceiverCountry,Amount,Currency,TransactionType,RiskScore,JurisdictionRisk,ComplianceFlag,GeneratedByGenAI
TX-108607,2024-05-08 22:04:09.108416,France,China,79342.23,EUR,SWIFT,58.22,Medium,False,Yes
TX-108608,2024-11-12 00:19:59.108416,Spain,Japan,66202.27,EUR,RTGS,80.0,High,True,Yes
TX-108609,2024-11-26 18:18:42.108416,Australia,Germany,41111.86,AUD,SWIFT,20.12,Low,False,Yes
TX-108610,2024-10-26 20:38:50.108416,Australia,Germany,50447.79,AUD,RTGS,29.08,Low,False,Yes
TX-108611,2024-09-14 16:51:58.108416,Italy,France,96723.63,EUR,RTGS,9.72,Low,False,Yes
TX-108612,2024-03-31 13:33:18.108416,USA,Australia,66194.99,USD,RTGS,29.53,Low,False,Yes
TX-108613,2024-12-11 03:28:17.108416,Brazil,Australia,90509.02,BRL,SWIFT,42.81,Medium,False,Yes
TX-108614,2024-05-27 23:46:13.108416,USA,India,17957.97,USD,Wire,96.4,High,True,Yes
TX-108615,2024-08-18 00:15:52.108416,France,France,48375.29,EUR,ACH,65.31,Medium,False,Yes
TX-108616,2024-06-07 04:18:30.108416,China,Germany,90875.3,CNY,ACH,78.29,High,True,Yes
TX-108617,2024-05-04 07:55:14.108416,USA,Germany,32328.94,USD,SEPA,32.55,Low,False,Yes
TX-108618,2024-04-18 17:36:30.108416,Japan,Brazil,96769.65,JPY,SWIFT,14.45,Low,False,Yes
TX-108619,2024-07-09 17:25:58.108416,UK,UK,9798.04,GBP,ACH,25.67,Low,False,Yes
TX-108620,2024-03-19 22:26:50.108416,Netherlands,Italy,90276.85,EUR,SWIFT,25.65,Low,False,Yes
TX-108621,2025-03-07 16:19:59.108416,France,Russia,44576.69,EUR,SWIFT,58.31,Medium,False,Yes
TX-108622,2025-01-17 23:54:31.108416,USA,Japan,7467.04,USD,SWIFT,34.15,Low,False,Yes
TX-108623,2024-06-22 03:38:34.108416,France,South Africa,87964.21,EUR,SEPA,85.74,High,True,Yes
TX-108624,2024-08-06 04:40:58.108416,Germany,South Africa,25268.83,EUR,SEPA,98.85,High,True,Yes
TX-108625,2024-04-13 10:49:53.108416,Germany,Germany,2322.79,EUR,Wire,34.33,Low,False,Yes
TX-108626,2024-07-26 02:54:54.108416,Russia,Canada,13667.13,RUB,RTGS,70.51,High,True,Yes
TX-108627,2024-06-19 14:56:46.108416,Spain,China,65945.56,EUR,ACH,65.75,Medium,False,Yes
TX-108628,2024-06-10 23:34:58.108416,USA,USA,97783.37,USD,Wire,19.45,Low,False,Yes
TX-108629,2024-08-01 20:50:31.108416,South Africa,India,11235.07,ZAR,SEPA,91.8,High,True,Yes
TX-108630,2024-11-17 18:53:14.108416,Russia,India,46248.61,RUB,SEPA,19.94,Low,False,Yes
TX-108631,2024-04-06 22:51:57.108416,Brazil,Canada,18145.59,BRL,Wire,73.7,High,True,Yes
TX-108632,2024-12-07 02:37:18.108416,Russia,Germany,74529.15,RUB,Wire,34.76,Low,False,Yes
TX-108633,2024-10-29 23:39:54.108416,France,USA,11894.08,EUR,RTGS,36.71,Low,False,Yes
TX-108634,2024-04-22 01:25:57.108416,Netherlands,South Africa,24060.19,EUR,SEPA,45.54,Medium,False,Yes
TX-108635,2024-05-29 15:24:44.108416,Japan,UK,19720.96,JPY,Wire,86.45,High,True,Yes
TX-108636,2024-03-18 13:06:51.108416,Japan,Netherlands,55296.73,JPY,RTGS,14.03,Low,False,Yes
TX-108637,2025-01-03 18:23:08.108416,Japan,USA,87331.09,JPY,SWIFT,5.46,Low,False,Yes
TX-108638,2024-10-14 00:01:50.108416,China,Spain,51157.91,CNY,SEPA,40.2,Medium,False,Yes
TX-108639,2025-03-15 12:04:03.108416,Netherlands,South Africa,5918.52,EUR,RTGS,5.56,Low,False,Yes
TX-108640,2024-06-08 23:31:29.108416,China,Italy,56382.55,CNY,SEPA,68.76,Medium,False,Yes
TX-108641,2024-11-07 16:41:47.108416,UK,China,79772.35,GBP,Wire,76.03,High,True,Yes
TX-108642,2024-10-25 11:09:57.108416,Canada,Japan,13302.4,CAD,RTGS,85.47,High,True,Yes
TX-108643,2024-12-23 13:09:18.108416,USA,Russia,7363.85,USD,SWIFT,74.38,High,True,Yes
TX-108644,2024-11-02 16:26:35.108416,Australia,Canada,18862.0,AUD,SWIFT,91.64,High,True,Yes
TX-108645,2024-09-02 00:58:56.108416,Spain,Spain,74634.02,EUR,SEPA,74.83,High,True,Yes
TX-108646,2024-04-27 22:48:08.108416,UK,UK,59208.87,GBP,Wire,93.61,High,True,Yes
TX-108647,2024-09-29 15:37:18.108416,UK,India,54105.41,GBP,Wire,19.31,Low,False,Yes
TX-108648,2024-06-21 08:12:19.108416,France,Brazil,25023.04,EUR,Wire,49.99,Medium,False,Yes
TX-108649,2024-03-31 14:52:43.108416,Spain,Netherlands,33290.44,EUR,SEPA,99.39,High,True,Yes
TX-108650,2025-01-30 23:07:44.108416,Netherlands,Brazil,96591.91,EUR,Wire,68.16,Medium,False,Yes
TX-108651,2024-08-23 18:44:34.108416,China,India,24138.46,CNY,SWIFT,87.86,High,True,Yes
TX-108652,2025-01-24 09:17:17.108416,Germany,Japan,90174.38,EUR,SEPA,3.04,Low,False,Yes
TX-108653,2024-08-25 04:55:54.108416,Germany,Australia,58095.1,EUR,Wire,87.18,High,True,Yes
TX-108654,2025-03-03 13:08:08.108416,France,Germany,12417.32,EUR,ACH,69.77,Medium,False,Yes
TX-108655,2024-08-26 18:01:55.108416,South Africa,Russia,46784.51,ZAR,RTGS,17.08,Low,False,Yes
TX-108656,2024-10-26 10:10:56.108416,France,Germany,94860.02,EUR,SWIFT,2.57,Low,False,Yes
TX-108657,2024-11-10 21:15:06.108416,Canada,China,41914.7,CAD,RTGS,25.99,Low,False,Yes
TX-108658,2024-04-20 15:39:00.108416,China,Russia,86352.32,CNY,RTGS,91.58,High,True,Yes
TX-108659,2024-08-31 10:38:38.108416,Italy,Australia,25717.23,EUR,SWIFT,66.81,Medium,False,Yes
TX-108660,2024-07-20 04:58:57.108416,China,Japan,57135.12,CNY,Wire,91.95,High,True,Yes
TX-108661,2024-08-14 10:31:08.108416,Netherlands,Spain,84400.82,EUR,SEPA,44.62,Medium,False,Yes
TX-108662,2024-09-21 22:35:47.108416,Germany,Spain,92076.78,EUR,SEPA,93.66,High,True,Yes
TX-108663,2025-03-13 21:54:38.108416,Brazil,China,48633.75,BRL,ACH,46.3,Medium,False,Yes
TX-108664,2025-02-17 02:17:41.108416,Canada,Netherlands,64004.84,CAD,RTGS,20.43,Low,False,Yes
TX-108665,2024-09-14 05:53:12.108416,Brazil,Japan,397.72,BRL,ACH,15.14,Low,False,Yes
TX-108666,2024-07-23 03:55:17.108416,Spain,Russia,25397.01,EUR,SEPA,99.38,High,True,Yes
TX-108667,2025-01-04 18:43:43.108416,South Africa,UK,27943.34,ZAR,SEPA,33.39,Low,False,Yes
TX-108668,2025-03-09 07:03:00.108416,Australia,South Africa,9439.95,AUD,SWIFT,16.01,Low,False,Yes
TX-108669,2024-07-25 08:07:37.109416,UK,Canada,28041.53,GBP,ACH,0.84,Low,False,Yes
TX-108670,2024-09-30 18:38:12.109416,Australia,Australia,32180.09,AUD,SEPA,28.56,Low,False,Yes
TX-108671,2025-02-08 08:39:23.109416,Russia,Italy,96879.73,RUB,ACH,88.91,High,True,Yes
TX-108672,2024-11-17 01:21:36.109416,Netherlands,India,66893.38,EUR,SWIFT,53.4,Medium,False,Yes
TX-108673,2025-01-27 19:47:21.109416,Brazil,Italy,42657.91,BRL,SWIFT,63.24,Medium,False,Yes
TX-108674,2024-05-04 08:22:13.109416,Brazil,Russia,98806.64,BRL,SWIFT,92.24,High,True,Yes
TX-108675,2024-07-28 15:49:41.109416,China,Canada,15407.91,CNY,SWIFT,51.28,Medium,False,Yes
TX-108676,2024-05-24 12:33:37.109416,Russia,China,47657.51,RUB,SWIFT,83.83,High,True,Yes
TX-108677,2024-04-08 12:50:28.109416,Netherlands,Canada,64741.51,EUR,SWIFT,32.38,Low,False,Yes
TX-108678,2024-12-13 13:12:02.109416,Canada,UK,5652.51,CAD,SWIFT,97.71,High,True,Yes
TX-108679,2025-01-10 23:36:57.109416,China,South Africa,71728.19,CNY,RTGS,7.88,Low,False,Yes
TX-108680,2024-10-23 02:50:56.109416,India,Japan,10076.75,INR,Wire,72.48,High,True,Yes
TX-108681,2024-11-02 04:29:22.109416,France,France,14114.2,EUR,Wire,66.06,Medium,False,Yes
TX-108682,2024-11-21 13:23:20.109416,USA,Canada,16052.98,USD,RTGS,19.17,Low,False,Yes
TX-108683,2024-10-31 09:47:33.109416,Brazil,Canada,92896.09,BRL,ACH,38.88,Low,False,Yes
TX-108684,2025-01-12 05:36:58.109416,South Africa,Australia,68355.23,ZAR,ACH,31.28,Low,False,Yes
TX-108685,2024-05-28 12:18:10.109416,China,Germany,65577.21,CNY,SWIFT,9.45,Low,False,Yes
TX-108686,2024-12-16 22:09:58.109416,Italy,USA,55593.8,EUR,ACH,58.48,Medium,False,Yes
TX-108687,2024-05-31 09:17:04.109416,Canada,China,29351.32,CAD,RTGS,99.37,High,True,Yes
TX-108688,2024-07-31 15:37:43.109416,South Africa,Japan,62126.88,ZAR,RTGS,55.96,Medium,False,Yes
TX-108689,2024-05-30 10:49:28.109416,USA,Spain,41073.96,USD,SWIFT,54.53,Medium,False,Yes
TX-108690,2024-04-28 20:19:36.109416,Netherlands,USA,14627.07,EUR,SWIFT,4.03,Low,False,Yes
TX-108691,2024-03-20 13:01:02.109416,South Africa,Germany,68990.77,ZAR,SWIFT,13.92,Low,False,Yes
TX-108692,2024-10-22 03:52:01.109416,Spain,Russia,13045.26,EUR,ACH,51.32,Medium,False,Yes
TX-108693,2024-12-26 11:15:50.109416,Spain,France,19147.79,EUR,SEPA,98.52,High,True,Yes
TX-108694,2024-05-26 05:44:20.109416,Netherlands,Netherlands,81788.16,EUR,Wire,87.66,High,True,Yes
TX-108695,2024-10-05 10:04:53.109416,Russia,Russia,66045.7,RUB,SEPA,34.02,Low,False,Yes
TX-108696,2024-10-24 09:46:56.109416,Italy,France,63136.02,EUR,SWIFT,54.3,Medium,False,Yes
TX-108697,2024-11-18 08:59:05.109416,Italy,Italy,41878.46,EUR,RTGS,55.27,Medium,False,Yes
TX-108698,2024-12-27 02:25:22.109416,Netherlands,Brazil,39688.42,EUR,ACH,68.54,Medium,False,Yes
TX-108699,2025-02-26 03:11:46.109416,Russia,Spain,69057.23,RUB,SWIFT,68.78,Medium,False,Yes
TX-108700,2024-04-11 00:33:39.109416,Canada,Canada,74026.55,CAD,ACH,78.98,High,True,Yes
TX-108701,2024-04-27 15:30:26.109416,Russia,Russia,51070.3,RUB,Wire,2.5,Low,False,Yes
TX-108702,2024-11-12 04:34:13.109416,South Africa,Russia,96930.0,ZAR,SEPA,94.37,High,True,Yes
TX-108703,2024-07-12 11:51:52.109416,Germany,UK,95574.39,EUR,SWIFT,7.01,Low,False,Yes
TX-108704,2024-08-08 22:34:10.109416,Brazil,France,41301.71,BRL,SEPA,47.62,Medium,False,Yes
TX-108705,2024-10-05 03:17:18.109416,India,Canada,82080.16,INR,SWIFT,91.96,High,True,Yes
TX-108706,2025-03-07 08:40:29.109416,Russia,Japan,54372.46,RUB,Wire,48.77,Medium,False,Yes
TX-108707,2024-06-29 20:14:49.109416,China,China,51224.41,CNY,Wire,6.36,Low,False,Yes
TX-108708,2025-02-02 06:59:46.109416,Netherlands,Germany,5590.91,EUR,RTGS,22.92,Low,False,Yes
TX-108709,2024-03-31 22:19:39.109416,USA,Russia,57440.07,USD,Wire,57.87,Medium,False,Yes
TX-108710,2024-09-30 06:02:57.109416,India,Japan,90067.74,INR,ACH,8.79,Low,False,Yes
TX-108711,2025-02-24 09:11:09.109416,South Africa,Netherlands,78035.37,ZAR,SEPA,42.37,Medium,False,Yes
TX-108712,2024-03-22 18:34:11.109416,India,China,78653.08,INR,SEPA,32.91,Low,False,Yes
TX-108713,2024-12-31 03:34:56.109416,Italy,Japan,16076.91,EUR,ACH,81.52,High,True,Yes
TX-108714,2024-08-09 06:13:40.109416,USA,France,35909.1,USD,Wire,11.01,Low,False,Yes
TX-108715,2024-04-28 02:23:00.109416,France,Italy,23397.17,EUR,SWIFT,68.28,Medium,False,Yes
TX-108716,2024-10-03 08:14:06.109416,Japan,China,31659.94,JPY,Wire,40.66,Medium,False,Yes
TX-108717,2024-09-07 12:30:36.109416,USA,USA,57995.98,USD,SEPA,58.78,Medium,False,Yes
TX-108718,2025-02-15 07:51:49.109416,Spain,Japan,36541.9,EUR,ACH,20.55,Low,False,Yes
TX-108719,2025-03-05 11:17:46.109416,Japan,Brazil,56113.71,JPY,SWIFT,60.97,Medium,False,Yes
TX-108720,2024-08-27 06:04:27.109416,China,Netherlands,43906.27,CNY,RTGS,67.4,Medium,False,Yes
TX-108721,2024-10-30 18:21:43.109416,UK,Canada,28732.89,GBP,ACH,7.02,Low,False,Yes
TX-108722,2025-01-18 19:21:24.109416,Spain,China,9630.8,EUR,Wire,82.43,High,True,Yes
TX-108723,2024-07-16 19:49:23.109416,Japan,Australia,89194.66,JPY,RTGS,86.13,High,True,Yes
TX-108724,2024-10-29 06:05:02.109416,Brazil,Netherlands,1236.2,BRL,ACH,6.36,Low,False,Yes
TX-108725,2024-11-29 04:29:55.109416,Germany,Netherlands,265.08,EUR,SWIFT,60.32,Medium,False,Yes
TX-108726,2024-08-29 02:12:19.109416,UK,France,82697.09,GBP,Wire,59.4,Medium,False,Yes
TX-108727,2024-05-24 18:15:55.109416,USA,India,99681.41,USD,Wire,1.25,Low,False,Yes
TX-108728,2024-10-27 12:16:34.109416,India,USA,72737.57,INR,SWIFT,34.23,Low,False,Yes
TX-108729,2025-02-24 15:02:17.109416,Brazil,USA,1625.86,BRL,SEPA,96.89,High,True,Yes
TX-108730,2024-03-29 02:02:15.109416,Italy,Spain,22746.35,EUR,SWIFT,55.55,Medium,False,Yes
TX-108731,2024-07-29 18:48:40.109416,Australia,Italy,97185.09,AUD,SEPA,93.32,High,True,Yes
TX-108732,2024-05-27 04:55:19.109416,South Africa,France,80879.56,ZAR,Wire,67.56,Medium,False,Yes
TX-108733,2024-09-19 18:19:21.109416,China,Germany,56723.3,CNY,RTGS,2.84,Low,False,Yes
TX-108734,2024-12-26 21:27:24.109416,China,Spain,23762.38,CNY,ACH,7.77,Low,False,Yes
TX-108735,2024-08-29 19:59:13.109416,Japan,Netherlands,1535.58,JPY,SEPA,72.22,High,True,Yes
TX-108736,2024-11-18 09:27:44.109416,Canada,South Africa,2184.06,CAD,SWIFT,55.46,Medium,False,Yes
TX-108737,2025-02-05 03:36:36.109416,Germany,USA,61236.89,EUR,RTGS,12.72,Low,False,Yes
TX-108738,2024-08-15 03:08:13.109416,Italy,UK,2281.0,EUR,SEPA,61.41,Medium,False,Yes
TX-108739,2024-10-16 10:04:14.109416,France,Germany,99363.65,EUR,ACH,81.03,High,True,Yes
TX-108740,2024-10-20 21:32:05.109416,South Africa,Japan,18420.04,ZAR,SEPA,75.3,High,True,Yes
TX-108741,2024-12-17 23:55:22.109416,Italy,Russia,71099.67,EUR,Wire,24.62,Low,False,Yes
TX-108742,2024-04-06 21:18:47.109416,UK,Brazil,15590.47,GBP,ACH,25.82,Low,False,Yes
TX-108743,2024-05-06 17:35:33.109416,UK,Spain,54055.33,GBP,ACH,96.78,High,True,Yes
TX-108744,2024-12-11 19:58:25.109416,Spain,Netherlands,8153.07,EUR,SEPA,88.74,High,True,Yes
TX-108745,2024-06-07 19:24:08.109416,Canada,South Africa,76701.16,CAD,Wire,31.83,Low,False,Yes
TX-108746,2024-07-19 01:56:24.109416,Australia,India,58533.62,AUD,ACH,82.41,High,True,Yes
TX-108747,2024-12-03 18:59:31.109416,China,Netherlands,8708.05,CNY,ACH,16.17,Low,False,Yes
TX-108748,2024-05-05 09:49:32.109416,Brazil,Netherlands,84873.76,BRL,ACH,19.68,Low,False,Yes
TX-108749,2024-07-11 16:10:19.109416,USA,USA,54747.16,USD,RTGS,18.12,Low,False,Yes
TX-108750,2024-12-05 03:05:43.109416,Japan,Germany,92167.07,JPY,Wire,8.77,Low,False,Yes
TX-108751,2024-07-23 18:47:45.109416,Italy,Australia,91670.68,EUR,SWIFT,85.47,High,True,Yes
TX-108752,2024-04-13 09:35:41.109416,France,Canada,92058.73,EUR,Wire,57.88,Medium,False,Yes
TX-108753,2025-01-25 00:49:03.109416,Canada,South Africa,7870.74,CAD,ACH,25.9,Low,False,Yes
TX-108754,2024-06-21 18:01:50.109416,Italy,China,12183.68,EUR,Wire,84.87,High,True,Yes
TX-108755,2024-04-02 21:38:27.109416,Japan,Netherlands,98771.81,JPY,SEPA,80.26,High,True,Yes
TX-108756,2024-06-26 00:29:18.109416,Italy,China,48811.32,EUR,ACH,10.1,Low,False,Yes
TX-108757,2024-10-18 11:43:58.109416,South Africa,Brazil,23897.58,ZAR,Wire,64.41,Medium,False,Yes
TX-108758,2024-04-15 12:49:32.109416,Brazil,Russia,76989.48,BRL,Wire,72.18,High,True,Yes
TX-108759,2024-12-25 08:08:44.109416,UK,South Africa,26502.09,GBP,RTGS,71.58,High,True,Yes
TX-108760,2024-07-11 15:55:58.109416,South Africa,South Africa,72748.85,ZAR,ACH,72.31,High,True,Yes
TX-108761,2024-05-01 13:24:40.109416,UK,USA,83744.85,GBP,ACH,16.95,Low,False,Yes
TX-108762,2025-02-23 03:24:39.109416,Australia,Spain,78447.91,AUD,SEPA,31.51,Low,False,Yes
TX-108763,2024-09-22 10:36:58.109416,Japan,Canada,27477.38,JPY,ACH,84.42,High,True,Yes
TX-108764,2024-12-02 18:00:52.109416,Germany,Italy,40221.7,EUR,Wire,89.84,High,True,Yes
TX-108765,2024-10-09 19:27:40.109416,Australia,China,41383.78,AUD,RTGS,27.92,Low,False,Yes
TX-108766,2024-10-26 22:52:45.109416,Italy,Brazil,49178.16,EUR,Wire,2.3,Low,False,Yes
TX-108767,2024-08-09 01:38:02.109416,India,China,16820.55,INR,RTGS,85.98,High,True,Yes
TX-108768,2025-01-10 16:29:03.109416,China,Netherlands,45301.76,CNY,SEPA,37.71,Low,False,Yes
TX-108769,2024-09-04 23:55:12.109416,Germany,Canada,51127.22,EUR,RTGS,32.95,Low,False,Yes
TX-108770,2024-10-16 20:23:52.109416,Japan,Netherlands,53217.73,JPY,SWIFT,34.7,Low,False,Yes
TX-108771,2024-05-08 02:26:52.109416,China,Japan,82008.05,CNY,RTGS,41.57,Medium,False,Yes
TX-108772,2024-09-28 16:01:41.109416,Brazil,Australia,51781.72,BRL,ACH,37.83,Low,False,Yes
TX-108773,2024-08-15 08:25:55.109416,Japan,UK,23155.31,JPY,SEPA,56.64,Medium,False,Yes
TX-108774,2024-07-13 05:52:05.109416,Germany,France,66346.56,EUR,RTGS,7.89,Low,False,Yes
TX-108775,2024-11-28 08:14:18.109416,Germany,Brazil,79751.68,EUR,SEPA,97.15,High,True,Yes
TX-108776,2024-05-23 13:42:26.109416,Canada,USA,32005.23,CAD,ACH,93.65,High,True,Yes
TX-108777,2025-02-02 15:49:08.109416,France,Canada,64566.06,EUR,SWIFT,93.44,High,True,Yes
TX-108778,2024-12-15 19:13:05.109416,South Africa,USA,14779.11,ZAR,Wire,87.93,High,True,Yes
TX-108779,2024-09-11 17:20:34.109416,Italy,Australia,34258.44,EUR,SEPA,66.03,Medium,False,Yes
TX-108780,2024-05-29 21:10:47.109416,Spain,Japan,90931.47,EUR,Wire,22.11,Low,False,Yes
TX-108781,2024-12-13 07:53:14.109416,India,Germany,91139.69,INR,SWIFT,4.95,Low,False,Yes
TX-108782,2024-09-12 13:41:02.109416,Netherlands,India,57574.93,EUR,Wire,9.93,Low,False,Yes
TX-108783,2024-07-08 03:20:59.109416,China,Spain,70264.91,CNY,ACH,32.4,Low,False,Yes
TX-108784,2025-01-19 22:37:57.109416,Canada,Italy,85416.14,CAD,SWIFT,50.39,Medium,False,Yes
TX-108785,2024-12-16 01:21:54.109416,Canada,Australia,95859.46,CAD,SEPA,99.33,High,True,Yes
TX-108786,2025-01-14 20:02:12.109416,India,France,49039.66,INR,SWIFT,43.54,Medium,False,Yes
TX-108787,2024-06-22 15:09:21.109416,Italy,South Africa,56201.42,EUR,Wire,52.46,Medium,False,Yes
TX-108788,2024-03-24 11:58:58.110416,Italy,Russia,41622.59,EUR,Wire,69.52,Medium,False,Yes
TX-108789,2024-07-08 13:27:05.110416,Spain,Netherlands,7291.0,EUR,RTGS,18.07,Low,False,Yes
TX-108790,2024-07-02 12:24:05.110416,Spain,Germany,42338.07,EUR,SEPA,93.28,High,True,Yes
TX-108791,2025-03-09 17:24:05.110416,Germany,USA,79083.67,EUR,Wire,52.9,Medium,False,Yes
TX-108792,2024-10-01 23:16:33.110416,Spain,Netherlands,80508.06,EUR,SWIFT,27.63,Low,False,Yes
TX-108793,2025-02-27 10:57:33.110416,Spain,USA,89248.47,EUR,Wire,93.51,High,True,Yes
TX-108794,2024-08-10 13:03:56.110416,China,USA,5241.52,CNY,SWIFT,62.55,Medium,False,Yes
TX-108795,2024-05-16 21:11:58.110416,India,South Africa,52762.74,INR,ACH,48.37,Medium,False,Yes
TX-108796,2024-05-17 02:56:27.110416,USA,South Africa,10831.71,USD,Wire,58.02,Medium,False,Yes
TX-108797,2024-04-11 19:55:05.110416,South Africa,South Africa,20154.14,ZAR,SWIFT,74.83,High,True,Yes
TX-108798,2024-04-26 13:14:35.110416,France,Germany,90031.63,EUR,RTGS,15.45,Low,False,Yes
TX-108799,2024-04-17 06:37:17.110416,UK,Japan,49729.45,GBP,SWIFT,86.48,High,True,Yes
TX-108800,2024-04-13 14:49:43.110416,Spain,China,75878.64,EUR,SEPA,95.95,High,True,Yes
TX-108801,2024-08-25 00:06:24.110416,China,Russia,6531.97,CNY,RTGS,56.7,Medium,False,Yes
TX-108802,2025-01-11 10:54:09.110416,Russia,Italy,41740.97,RUB,SEPA,68.23,Medium,False,Yes
TX-108803,2024-12-28 16:17:31.110416,South Africa,India,67456.6,ZAR,SEPA,85.98,High,True,Yes
TX-108804,2024-10-15 09:42:10.110416,Australia,India,13427.31,AUD,RTGS,37.48,Low,False,Yes
TX-108805,2024-08-07 07:21:26.110416,China,Brazil,32649.21,CNY,RTGS,99.28,High,True,Yes
TX-108806,2024-03-21 04:18:16.110416,UK,USA,6548.33,GBP,SEPA,68.05,Medium,False,Yes
TX-108807,2024-10-19 22:01:38.110416,Australia,Japan,65168.86,AUD,SEPA,42.4,Medium,False,Yes
TX-108808,2024-10-04 10:55:36.110416,USA,Australia,97092.04,USD,Wire,67.73,Medium,False,Yes
TX-108809,2024-12-15 10:17:09.110416,Netherlands,USA,82721.84,EUR,RTGS,52.17,Medium,False,Yes
TX-108810,2024-10-05 00:43:27.110416,Russia,Italy,97464.85,RUB,RTGS,11.16,Low,False,Yes
TX-108811,2024-12-29 04:58:16.110416,Germany,South Africa,84575.92,EUR,SEPA,79.59,High,True,Yes
TX-108812,2024-06-12 18:29:11.110416,Germany,Italy,85534.06,EUR,SWIFT,56.44,Medium,False,Yes
TX-108813,2024-07-02 02:24:48.110416,India,Brazil,57760.0,INR,Wire,79.58,High,True,Yes
TX-108814,2025-01-22 07:48:18.110416,Spain,UK,51873.41,EUR,SWIFT,15.49,Low,False,Yes
TX-108815,2024-11-02 10:42:30.110416,UK,Italy,40684.8,GBP,SEPA,53.84,Medium,False,Yes
TX-108816,2024-10-23 05:01:21.110416,South Africa,Brazil,81827.68,ZAR,SEPA,76.66,High,True,Yes
TX-108817,2024-11-16 15:14:47.110416,Brazil,Italy,18288.55,BRL,SEPA,98.83,High,True,Yes
TX-108818,2024-03-20 03:49:04.110416,Russia,Japan,5716.87,RUB,SWIFT,88.44,High,True,Yes
TX-108819,2024-04-06 20:49:15.110416,Canada,UK,94794.59,CAD,Wire,86.43,High,True,Yes
TX-108820,2024-03-31 17:40:04.110416,Canada,Canada,477.44,CAD,RTGS,24.75,Low,False,Yes
TX-108821,2024-10-05 06:01:02.110416,Brazil,Australia,97685.25,BRL,SWIFT,83.8,High,True,Yes
TX-108822,2024-07-31 22:31:46.110416,USA,Canada,72912.45,USD,SWIFT,16.93,Low,False,Yes
TX-108823,2025-01-06 02:40:43.110416,Germany,Netherlands,32917.04,EUR,SEPA,19.81,Low,False,Yes
TX-108824,2024-04-10 17:24:46.110416,China,China,69812.2,CNY,SEPA,11.01,Low,False,Yes
TX-108825,2024-11-06 03:35:59.110416,Netherlands,Netherlands,81805.73,EUR,Wire,85.76,High,True,Yes
TX-108826,2024-06-14 22:47:10.110416,UK,Spain,24611.67,GBP,SEPA,10.83,Low,False,Yes
TX-108827,2024-09-13 07:21:35.110416,Russia,Spain,77112.48,RUB,ACH,13.81,Low,False,Yes
TX-108828,2024-06-01 08:26:23.110416,Russia,Germany,80456.53,RUB,RTGS,24.59,Low,False,Yes
TX-108829,2024-08-02 08:35:59.110416,Russia,Spain,25010.53,RUB,RTGS,57.27,Medium,False,Yes
TX-108830,2025-01-28 22:24:00.110416,France,Italy,4288.44,EUR,RTGS,88.02,High,True,Yes
TX-108831,2024-10-21 21:20:57.110416,USA,Netherlands,20491.82,USD,RTGS,41.82,Medium,False,Yes
TX-108832,2024-07-01 21:37:48.110416,Spain,USA,20144.58,EUR,SEPA,54.63,Medium,False,Yes
TX-108833,2024-10-24 04:13:09.110416,Brazil,Germany,6617.52,BRL,RTGS,16.65,Low,False,Yes
TX-108834,2024-07-28 02:35:16.110416,South Africa,Germany,72628.14,ZAR,SEPA,26.59,Low,False,Yes
TX-108835,2024-04-08 19:36:52.110416,Canada,Canada,38059.49,CAD,ACH,13.39,Low,False,Yes
TX-108836,2024-08-11 09:01:50.110416,France,China,88450.18,EUR,SWIFT,40.99,Medium,False,Yes
TX-108837,2025-02-19 19:07:45.110416,Australia,USA,25291.89,AUD,SWIFT,59.03,Medium,False,Yes
TX-108838,2025-01-18 19:27:58.110416,Australia,Germany,45377.89,AUD,RTGS,28.4,Low,False,Yes
TX-108839,2024-08-09 09:25:19.110416,USA,Italy,63937.84,USD,ACH,84.6,High,True,Yes
TX-108840,2024-09-06 23:36:06.110416,Spain,Brazil,87758.75,EUR,SWIFT,98.12,High,True,Yes
TX-108841,2024-07-14 14:59:14.110416,Germany,South Africa,52509.65,EUR,Wire,12.02,Low,False,Yes
TX-108842,2024-09-11 13:05:37.110416,Brazil,Netherlands,37415.11,BRL,RTGS,1.79,Low,False,Yes
TX-108843,2025-01-31 12:46:58.110416,Japan,South Africa,86714.81,JPY,Wire,78.98,High,True,Yes
TX-108844,2025-02-22 03:00:46.110416,Germany,South Africa,31093.62,EUR,SEPA,19.06,Low,False,Yes
TX-108845,2024-05-15 07:22:19.110416,Germany,Japan,8034.43,EUR,ACH,35.31,Low,False,Yes
TX-108846,2024-10-23 14:17:03.110416,Japan,China,44559.71,JPY,ACH,39.42,Low,False,Yes
TX-108847,2024-05-03 14:04:34.110416,Japan,USA,78530.82,JPY,SWIFT,91.66,High,True,Yes
TX-108848,2024-06-27 10:24:18.110416,South Africa,South Africa,3175.01,ZAR,Wire,65.88,Medium,False,Yes
TX-108849,2024-04-01 03:54:58.110416,France,USA,58629.64,EUR,RTGS,4.06,Low,False,Yes
TX-108850,2025-03-13 11:45:31.110416,Japan,Russia,59486.96,JPY,RTGS,1.48,Low,False,Yes
TX-108851,2024-04-20 08:09:06.110416,Australia,Brazil,92861.32,AUD,ACH,19.96,Low,False,Yes
TX-108852,2024-06-02 07:05:18.110416,China,Germany,28717.84,CNY,SWIFT,31.82,Low,False,Yes
TX-108853,2024-07-18 06:36:35.110416,Brazil,Russia,27955.78,BRL,SWIFT,48.45,Medium,False,Yes
